4587459	4587519	0
4656409	4656411	0
7122815	7123609	0.0
4841743	4842892	1.34375
4582371	4582380	0
12512038	12512168	0.59375
15678601	15678607	0
4866647	4866844	0
15742853	15742860	0
4869985	4870062	0
4765909	4766045	0
4780091	4780100	0
4706860	4706942	0
15673731	15673734	0
4910147	4910493	0.90625
4523891	4523893	0
4794740	4794775	0.21875
7134623	7134631	0
4766253	4766564	0.0
7130370	7130487	0
12520980	12521062	0.375
15686934	15686947	0
12538729	12538861	0.21875
4744289	4744323	0
4822677	4822816	0
12498537	12498607	0
4911233	4911312	0.21875
4754016	4754033	0
15686050	15686061	0
4533244	4533357	0
4782044	4782081	0
4652177	4652464	0
7101996	7102793	0.5
4924040	4924164	0
8005526	8005976	1.5
4707350	4707372	0
12490980	12491169	0
4660850	4660891	0
7067312	7067447	0.0
4745479	4745497	0
4793815	4793818	0
4919363	4919623	0
4688399	4688496	0.4375
4764224	4764245	0
15717111	15717130	0
4781947	4782037	0
4839963	4840504	0.21875
4850551	4850646	0
4623271	4623277	0
4782118	4782143	0
4619544	4619587	0
12467289	12467713	0.375
7164307	7164313	0
4862463	4862488	0
4757914	4758052	0
4862728	4863292	0.21875
15136918	15136924	0
4682671	4682928	0.375
15671635	15671637	0
7107146	7107211	0.0
4851060	4851062	0
7113143	7113405	0
4661271	4661320	0
4702301	4702332	0
4746986	4747346	0.46875
4609121	4609126	0
7167948	7168528	0.46875
12487898	12488103	0
4705697	4706016	0
4643682	4643716	0
7085701	7085765	0.46875
12536525	12536674	0
7980484	7980486	0
7160685	7160686	0
7165301	7165314	0
4662041	4662119	0.0
4513441	4513445	0
4805849	4806030	0.21875
4795947	4795961	0
15726512	15726514	0
4886257	4886340	0
14447474	14447511	0
15145663	15145672	0
15130690	15130696	0
4674819	4674996	0.75
4917979	4918029	0
4747391	4747404	0
15671180	15671184	0
4720497	4720621	0
15133942	15134017	0.5
12519222	12519242	0
4785666	4785723	0
4540921	4540924	0
4560982	4561150	0.0
4870313	4870370	0
4600159	4600389	0.0
4540470	4540592	0
7109838	7109933	0.5
7165181	7165238	0
4780103	4780287	0.4375
4822460	4822651	0
4864349	4864420	0
7165016	7165088	0
4843744	4844096	0.375
4807551	4807880	0.0
4845260	4845549	0.0
4657377	4657391	0
15727933	15727937	0
4804155	4804212	0
4865619	4865635	0
7146516	7147013	0.4375
4825088	4825096	0
4822667	4822668	0
7100761	7100776	0.5
4585153	4585177	0
4582618	4582630	0
4751405	4751437	0
7083333	7083366	0
4720484	4720493	0
12503042	12503153	0
15692578	15692603	0
4770225	4771460	0.9375
4581791	4581793	0
4797760	4797846	0.21875
15149483	15149514	0
12504571	12504596	0
8005262	8005285	0.21875
7076738	7077067	0
4826834	4826866	0
4831128	4831397	0.0
4745694	4745818	0
4751987	4752173	0
4569644	4569802	0.21875
4782306	4782318	0
7162004	7162093	0
4656552	4656611	0
15131798	15131830	0
15695540	15695553	0
4549394	4549400	0
15737891	15737929	0
4710417	4710679	1.0625
4884288	4884317	0
4804017	4804036	0
4831749	4832094	0.46875
4519347	4519625	0
7132504	7132669	0.375
4687804	4687902	0
15700346	15700353	0
4581789	4581790	0
4644446	4644510	0
7166038	7166159	0
4667819	4667843	0
4554439	4554468	0
7068029	7068141	0.96875
4653159	4653163	0
4876245	4876515	0.21875
4660571	4660668	0.46875
7066667	7067242	0.96875
4708429	4708439	0
4861144	4861149	0
12533054	12533059	0
4707343	4707349	0
4804401	4804420	0
4540620	4540651	0
4679923	4679936	0
4884905	4885157	0.21875
12505095	12506045	0.90625
4526719	4526721	0
7165738	7165823	0
4595622	4595911	0.0
7172021	7172064	0.0
12497062	12497067	0
15691780	15691794	0
4635965	4635971	0
4707098	4707107	0
4743748	4743822	0
15723946	15723951	0
4818581	4818661	0
4582746	4582769	0
7090157	7090174	0
7990063	7990446	0.6875
4863316	4863396	0
7999117	7999125	0
4546371	4546437	0
4832129	4832130	0
12518586	12518587	0
8004001	8004183	0
4762162	4762200	0
7110823	7110937	0
7130488	7131054	0.9375
4681106	4681217	0
4674358	4674364	0
4821479	4821654	0
12472664	12472992	0
4576287	4577035	1.25
4788450	4788563	0.0
7071291	7071579	0.4375
4880489	4880555	0
4682467	4682650	0
4735375	4735882	0.0
4728714	4728754	0
7099708	7100290	0.375
12497989	12498330	0.0
4899175	4899250	0
7996790	7996797	0
12530416	12530684	0.59375
15708379	15708386	0
4848033	4848082	0
15686911	15686918	0
4612334	4612351	0
4580358	4580744	0.4375
12470264	12470289	0.5
4882910	4882996	0
4863467	4863516	0
4556399	4556605	0
4605393	4605433	0.0
4869778	4869906	0
4686334	4686512	0.65625
15697919	15697928	0
15673807	15673812	0
7170683	7171154	0.65625
4674365	4674399	0
4899258	4899267	0
4614682	4614684	0
4528456	4528457	0
14447941	14447962	0
7127555	7127576	0
8005387	8005423	0
7123641	7123747	0
15677186	15677350	0
4678266	4678267	0
4511477	4511483	0
4784161	4784333	0.0
8001199	8001248	0
4549601	4549608	0
12521119	12521197	0
8001355	8001518	0.21875
7114083	7114109	0
4526916	4526997	0
4831615	4831747	0.0
4836333	4836362	0
8005308	8005350	0
4581611	4581670	0
15677955	15677959	0
7068870	7069065	0.5
12529275	12529336	0.21875
15148673	15149444	0.96875
4751273	4751319	0
4768014	4768251	0.4375
12529629	12529633	0
12485397	12485413	0
4843617	4843655	0.21875
4822176	4822345	0
7132180	7132364	0.46875
4548309	4548474	0
15742549	15742560	0
7134680	7134705	0
4587524	4587535	0
12529468	12529473	0
4732431	4732732	0
4901720	4901750	0
4679747	4679921	0.21875
4540821	4540824	0
4758361	4758500	0.375
7092974	7092979	0
4652783	4652885	0
15131854	15131943	0
4809407	4809499	0.0
15727993	15728000	0
4702581	4702751	0
12491205	12491669	0.9375
4564834	4564856	0
4614298	4614681	0.4375
15674638	15674699	0
15671773	15671783	0
12543305	12543311	0
4660962	4661099	0
4756941	4757725	1.34375
12539406	12539662	0.5
15131708	15131736	0
4760634	4761016	0.375
7073202	7073219	0
4687791	4687794	0
15694533	15694761	0.6875
7985557	7985569	0
7125357	7126127	0.6875
15741064	15741205	0
15708408	15708410	0
4746624	4746642	0
4783639	4783797	0
7177175	7177632	1.40625
15704822	15704837	0.0
15146892	15146953	0
15718528	15718657	0
4660945	4660961	0.46875
4870096	4870128	0
4875963	4876078	0.4375
4654234	4654263	0
4749177	4749511	0.46875
12526070	12526194	0
7110940	7110945	0
4762838	4763720	1.0
4745819	4745822	0
4621762	4621763	0
4701863	4702230	0.0
12519928	12520576	0.375
7132814	7132907	0
4804706	4804925	0.0
4865751	4866271	0.4375
4925093	4925200	0
15673738	15673776	0
4708784	4709059	0.0
15694906	15694915	0
7992204	7992298	0.9375
12511055	12511173	1.1875
7120077	7120138	0
4811112	4811919	0.0
4560724	4560813	0.375
4911929	4912203	0.0
4920053	4920149	0
4670497	4670508	0
12534868	12534936	0
7107212	7107418	0
12525178	12525245	0.0
4593504	4593510	0
15709512	15710010	0
4582384	4582437	0
15743305	15744026	1.09375
4786591	4786664	0
4546959	4546978	0
4889412	4889541	0.0
4544569	4544902	0
4540712	4540715	0
14448525	14448527	0
12484888	12485221	0.65625
4633138	4633146	0
4785363	4785376	0
7136671	7136758	0.21875
7980415	7980418	0
15727283	15727297	0
7134515	7134516	0
7990684	7990758	0
7132457	7132481	0
7176935	7177091	0
4657404	4657482	0
4582781	4582783	0
15703736	15703770	0.0
4654185	4654199	0
8000763	8000807	0
4687132	4687375	0.375
4611893	4611960	0.0
4717554	4717801	0.0
4558013	4558371	0.375
14447575	14447579	0
15722379	15722758	0.4375
15700444	15700709	0.0
12496727	12496741	0
4787535	4787609	0
4621765	4622022	0.0
4862365	4862421	0.4375
4723349	4723806	0.0
12504761	12504896	0.0
4557283	4558012	1.21875
4541721	4543617	0.4375
7092997	7093024	0
4656837	4656955	0.21875
7071584	7071779	0.375
4902816	4902825	0
4606738	4606944	0
4743865	4743934	0
4613953	4614105	0
4685691	4685753	0
15141224	15141278	0
12528081	12528087	0
12487839	12487892	0
4540765	4540783	0
8004964	8004990	0
15690886	15690990	1.3125
4804041	4804052	0
7158888	7158901	0
15686129	15686305	0
4589091	4589109	0
4748342	4748498	0.46875
12536173	12536413	0.4375
4548036	4548067	0
4803969	4804007	0
4753975	4754011	0
4728533	4728615	0
4615123	4615124	0
15671967	15671977	0
4699424	4700238	0.0
12533103	12533126	0.0
4730786	4730797	0
4906432	4906474	0
15742333	15742382	0
7992479	7992638	1.40625
7123983	7124005	0
7171768	7171816	0.21875
4673425	4673446	0.375
4549030	4549384	0.21875
4580746	4580753	0
7096015	7096539	2.0625
15729470	15729588	0
4655320	4655417	0
15711192	15711342	0
14448622	14448641	0
4581993	4582366	0.0
7081674	7081857	0.5
4604733	4604814	0.0
4582717	4582731	0
7985705	7985721	0.5
12467714	12468390	0.65625
4633112	4633115	0
4678278	4678282	0
4566447	4566496	0.84375
7174642	7174929	0.46875
14448665	14449319	0.0
4874197	4874601	0.4375
4828513	4828520	0
4653103	4653149	0
7980856	7981175	0.21875
15137161	15137363	0
12529652	12529678	0
15697997	15698048	0
4831399	4831561	0.0
14447870	14447905	0.0
4862532	4862556	0
7169477	7169641	0.0
4669045	4669206	0.375
4743482	4743621	0
14447460	14447468	0
12513054	12513552	0.875
4519711	4520644	0.6875
15723619	15723623	0
4670444	4670454	0
4672273	4672388	0
7131444	7131472	0
4828895	4829041	0.0
7119960	7119965	0
4668844	4668891	0
15724552	15724556	0
4670420	4670433	0
4578819	4578911	0
4887463	4887934	1.34375
12526195	12526499	0.9375
4754445	4754483	0
4551320	4552886	0.4375
7165278	7165286	0
12467111	12467127	0
7984542	7985510	1.875
7134646	7134658	0
4863717	4863723	0
4679993	4680037	0
4891695	4891712	0.0
4700280	4700574	0
7142515	7142840	0.4375
4622285	4622310	0
15742418	15742424	0
4868838	4869079	0
12516091	12516096	0
15733920	15733921	0
4829082	4829333	0
4617205	4617210	0
4650333	4651102	0.59375
7996614	7996700	0
15727614	15727618	0
4743719	4743737	0
12508728	12508867	0.375
4834548	4834588	0
8006264	8006284	0.375
4889933	4890047	0.21875
4545096	4545263	0
12532226	12532231	0
15705182	15705196	0
15742947	15743053	0.0
15673550	15673572	0
4807158	4807163	0
15707546	15707550	0
4623850	4623898	0
4873534	4873606	0.21875
4734917	4735049	0.21875
4627004	4627007	0
4859618	4859667	0.0
4579543	4579551	0
15671786	15671793	0
4643062	4643099	0
15142121	15142134	0
12516066	12516084	0
15699580	15699669	0.0
7160759	7160774	0
4539871	4540128	0
4627212	4627286	0.0
4697531	4698400	0
4526559	4526699	0
4548753	4548787	0
4529174	4529228	0
4741091	4741096	0
7996757	7996759	0
7996501	7996613	0
15723302	15723309	0
12529579	12529586	0
4537935	4538000	0
4669677	4669718	0
4546235	4546238	0
4832213	4832217	0
12503367	12503643	0.21875
4564719	4564830	0
15671400	15671413	0
4656414	4656483	0
4514741	4514750	0.21875
15681219	15681246	0.375
7088169	7088187	0
4800894	4800895	0
4759447	4760227	0.5
12496342	12496349	0
4688243	4688385	0
4727804	4727812	0
12521324	12521466	1.5625
7176893	7176895	0
15718899	15718907	0
15728491	15728791	0.9375
4727939	4728169	0
4668835	4668838	0
4677558	4677628	0
15729610	15730013	0.0
4760471	4760504	0
4688194	4688233	0
12539798	12539830	0
4536279	4536297	0
4635224	4635771	0.46875
7075080	7075285	0.21875
4681939	4681970	0
4667270	4667285	0
12527142	12527224	0
15723919	15723930	0
15137747	15137896	0
4707378	4707405	0
4915300	4915717	0.46875
7083374	7083398	0
7127755	7128250	0.46875
7124400	7124591	0.46875
12530224	12530228	0
4638221	4638270	0
4613501	4613700	0
4514504	4514511	0
4889823	4889889	0.0
15141506	15141630	0.5
15730037	15730042	0
4715099	4715102	0
15739655	15739750	0
7072217	7072230	0
4609757	4609877	0
12532848	12532896	0
4731542	4731659	0
4660913	4660944	0
4598978	4599249	0.0
4608230	4608265	0
4828875	4828889	0
7070833	7070855	0
4920862	4920867	0
12515720	12515734	0
15138083	15138090	0
4893746	4893764	0
4653479	4653529	0
15700931	15701074	0
4616077	4616210	0.0
4905817	4905871	0
4652466	4652468	0
4656961	4656969	0
15721259	15721264	0
15727863	15727867	0
4582792	4582850	0.21875
4582890	4583407	0.8125
12485292	12485309	0.21875
15721484	15721503	0
4804276	4804297	0
4754202	4754353	0.0
4540745	4540754	0
4896603	4896706	0
4704122	4704175	0
12507750	12508605	1.03125
4825206	4825233	0.0
4830409	4830410	0
12532922	12532937	0
12495848	12495912	0
7983470	7983534	0
15724503	15724524	0
4638623	4638627	0
4554248	4554424	0
4755403	4755595	0.75
15725971	15725983	0
4878208	4878233	0
4591587	4591617	0
4707228	4707341	0
4905782	4905789	0
12474785	12474823	0
4654980	4655312	0.0
4548113	4548303	0.0
4808054	4808131	0
4751131	4751152	0
15700378	15700436	0
15697844	15697859	0.0
4753730	4753778	0
4732053	4732182	0
15140341	15140354	0
4815131	4815270	0.21875
4537379	4537557	0.46875
12504628	12504636	0
4570175	4570210	0.375
4633231	4633267	0
4746589	4746596	0
15693357	15693644	0.46875
4622023	4622037	0
4705309	4705320	0
4769909	4769947	0
4901029	4901068	0
7119634	7119652	0
4896064	4896422	0.0
12510598	12510649	0
4757751	4757781	0
4848083	4848108	0
4716107	4716143	0
4754398	4754424	0.0
4901114	4901551	0.0
12521292	12521300	0
7990491	7990683	0
4688078	4688082	0
15726920	15726922	0
7092906	7092914	0
4519056	4519190	0
4843717	4843720	0
4863683	4863686	0
4767820	4767895	0.21875
14449381	14449469	0.0
7987699	7987902	0
4707916	4708194	1.5
4677183	4677373	0
4808401	4808681	0.0
4915272	4915297	0
4883608	4883632	0
7111443	7111876	0.875
4714845	4714880	0
7093142	7093166	0
4615611	4615803	0
7110959	7110985	0
4715155	4715639	0.46875
7103000	7103541	0.0
4676049	4676081	0
4661437	4661895	0.46875
4526308	4526323	0
4822661	4822663	0
4902659	4902699	0
4609154	4609185	0
4807104	4807110	0
4776725	4776740	0.0
4593887	4593962	0
7993388	7993552	0.0
15673970	15673983	0
14448603	14448610	0
4881851	4881852	0
4609196	4609748	1.5
7123771	7123924	0
4732754	4733241	0.84375
15717015	15717105	0
12500452	12500453	0
7121764	7121842	0
7093227	7093818	2.6875
7139363	7139625	0.375
4617866	4617882	0
4727617	4727627	0
12521973	12522072	0
8001696	8001728	0
15708356	15708361	0
4669729	4669740	0
7989244	7989862	0.21875
14448042	14448077	0
4866275	4866280	0
12511559	12511571	0
7091331	7091379	0
7993740	7993786	0
4528381	4528409	0
4750386	4750593	0.0
4562915	4563845	1.34375
12533410	12533447	0
4547138	4547152	0
12528021	12528025	0
15148570	15148672	0.46875
4670336	4670344	0
4669516	4669573	0
4796241	4796304	0
15726937	15726940	0
4815737	4816016	0.4375
4822670	4822672	0
4724428	4724493	0
4602224	4602365	0
4626982	4626992	0
4559318	4559332	0
15743108	15743125	0
7178907	7179170	0.46875
4569803	4569907	0.21875
12519186	12519201	0
15137369	15137375	0
4595138	4595144	0
7108083	7108785	1.5
4707162	4707194	0
12533087	12533100	0
15728798	15728927	0.46875
4886564	4886747	0.59375
4686681	4686783	0
15742643	15742750	0.5
15677107	15677141	0
4636020	4636026	0
4915891	4916415	1.40625
4576037	4576080	0.21875
12516223	12516228	0
12497500	12497514	0
12542817	12542894	0
4864316	4864326	0
4830209	4830249	0
4863399	4863433	0
4743625	4743674	0
7978888	7979107	1.125
4922631	4922656	0
4907369	4907446	0
4797253	4797581	0.875
4626077	4626081	0
4706669	4706684	0.21875
4653905	4654038	0
15721669	15721697	0
12498415	12498424	0
8005174	8005247	0
15723963	15723971	0
7103543	7103556	0
15711600	15711622	0
15686892	15686895	0
4911435	4911449	0
4863850	4864011	0
7161922	7161948	0
12503816	12504204	0.65625
7999277	7999918	0.375
4565435	4565583	0
15696740	15696815	0.21875
4722367	4722394	0
4878959	4878962	0
4634322	4634600	0
7141400	7141408	0
4809262	4809271	0
12510834	12511050	0.0
4832391	4832564	0.0
4911460	4911466	0
15140045	15140098	0
12513553	12514122	0.96875
7995189	7995255	0
4664698	4664707	0
4698725	4699181	0.0
4661206	4661221	0
12504453	12504505	0
12532161	12532163	0
15738606	15738607	0
4863767	4863770	0
4889782	4889791	0
4787116	4787285	0.0
4783818	4783990	0
4545284	4545299	0
7135555	7135562	0
4890060	4890879	0.21875
4521596	4521742	0
4754489	4754871	0.0
15133012	15133041	0
4804120	4804148	0
4841180	4841183	0
4614863	4615122	0
7135620	7135816	0
4622736	4622750	0
12542977	12543035	0.21875
7080974	7081024	0
12528093	12528163	0
15675988	15676997	0.0
12484816	12484819	0
4733979	4734332	0
15131957	15132013	0
4653289	4653293	0
4638846	4639151	0
12534267	12534459	0
4749809	4749984	0.0
4726806	4727034	0
12533476	12533495	0
12498627	12498697	0
4924218	4924313	0
4518512	4518639	0
12473744	12473877	0.375
12540465	12541083	0.46875
4587666	4588555	0.0
4688149	4688152	0
4671337	4671354	0
4723208	4723225	0
4905872	4905983	0
4540149	4540187	0
4766683	4766744	0
4731041	4731309	1.125
15723334	15723553	0.21875
15716337	15716363	0
4604655	4604672	0
12495295	12495759	0.21875
14448016	14448021	0
15133226	15133303	0.75
4632472	4632523	0
4707129	4707132	0
15673334	15673336	0
12491917	12491958	0.46875
7136650	7136670	0
4634756	4634761	0
12532244	12532245	0
4566784	4567218	0.84375
12511501	12511504	0
4640861	4640951	0
4723279	4723282	0
12532191	12532195	0
4728872	4729135	0
4631129	4631742	1.09375
4581676	4581678	0
7126191	7126196	0
4809728	4809746	0
4688033	4688039	0
4859851	4860155	0.21875
4685937	4686320	2.84375
4708202	4708220	0
4635930	4635960	0
4902531	4902647	0.46875
15719768	15719888	0.21875
12489606	12489909	0
4553465	4553466	0
4676227	4676370	0.375
4588558	4588783	0.0
4669402	4669514	0.21875
4889895	4889916	0
4595350	4595499	0
4722784	4722881	0
4627043	4627170	0
4902905	4903326	0.0
12511200	12511247	0
12540034	12540040	0
15721415	15721464	0
4904879	4905258	0.21875
4873888	4873938	0
7110986	7110997	0
8004487	8004880	1.125
4758755	4758800	0
15742225	15742285	0
7119930	7119938	0
4591026	4591221	1.125
15721307	15721309	0
12473014	12473027	0.6875
4522936	4522963	0
4781479	4781807	0.0
4839626	4839864	1.59375
15694969	15694994	0
15691695	15691715	0
4604087	4604110	0.0
7142848	7142882	0
4626073	4626074	0
4720947	4720953	0
4742235	4742244	0
4654275	4654288	0
7095419	7095583	0.375
4636696	4636843	0.0
4540399	4540463	0.46875
15721190	15721221	0
4652972	4652981	0
15683596	15683951	0.375
7980204	7980224	0
7140105	7140713	0.21875
4840805	4840947	0
7126294	7126345	0
4634606	4634755	0
12477575	12477590	0
7095593	7095718	0
4770167	4770215	1.15625
4906544	4907178	0.0
15731990	15732024	0
4549803	4550046	0
12484232	12484236	0
4747886	4748018	0.9375
15674286	15674343	0
4707703	4707893	0.65625
4865548	4865566	0
4670465	4670471	0
15708537	15708706	0.46875
4787922	4788072	0.0
4643954	4643958	0
4825123	4825166	0.0
4566405	4566406	0
7106765	7107142	1.0
4785464	4785508	0
15693981	15694530	0.375
4695381	4695632	0
15740686	15741055	0.5
8004419	8004485	0
7093026	7093031	0
15684299	15684331	0.0
12471078	12471097	0
15677150	15677181	0
4912215	4912308	0
4609193	4609195	0
4841184	4841252	0.0
7088250	7089191	0.0
4554771	4554839	0
4868616	4868730	0.0
4846626	4846627	0
4637714	4638199	0
4794424	4794739	0.4375
4633380	4633384	0
4593826	4593832	0
15721365	15721410	0
15730709	15730856	0
4562260	4562272	0
4632053	4632367	0.0
4902884	4902902	0
4539055	4539849	0.375
4533368	4534347	0
4906475	4906502	0
4714483	4714835	0.0
7123751	7123764	0
4559422	4559564	0
12533317	12533381	0
15681248	15681263	0
15743140	15743304	0
4904350	4904355	0
4892010	4892656	0.0
4562494	4562914	0
4848700	4848809	0.375
4621610	4621760	0.0
4594037	4594057	0
4591304	4591389	0
4620293	4620480	0
4572087	4572096	0
4767661	4767732	0
4723231	4723264	0
4845620	4846298	0.59375
4789177	4789649	0.0
15674045	15674046	0
12516465	12516854	0.0
4676146	4676156	0
4861182	4861445	0.4375
7164421	7164539	0
7167339	7167352	0
4545709	4545995	0.21875
12543269	12543280	0
4559639	4560024	0.0
4875489	4875568	0
4617883	4618137	0.0
4699184	4699420	0.0
4835680	4835713	0
4834486	4834488	0
4785386	4785457	0
4848845	4849017	0
12532619	12532835	0.5
7129888	7130279	0.0
4762454	4762478	0
4562243	4562249	0
7066363	7066654	0.0
4620080	4620244	0
15672201	15672274	0
15140504	15140586	0.0
4571677	4572086	0.21875
4746603	4746609	0
4563846	4564104	0.75
12508609	12508727	0
4810708	4810826	0
4688499	4688935	0.90625
4583635	4583716	0
4586057	4586396	0.6875
15723834	15723842	0
4846776	4847150	0.375
4848172	4848541	0
7091079	7091115	0.0
4597286	4597360	0
4685043	4685054	0
4629678	4629983	0
4916597	4916635	0
7134523	7134560	0
4791158	4791418	0.0
4687539	4687780	0.0
12485681	12485876	1.21875
